BoilersArea,1,Object
BoilersArea_CASBoiler,2,Object
BoilersArea_CASBoiler_InputPipe,3,Object
BoilersArea_CASBoiler_InputPipe_FlowTransmitter1,4,Object
BoilersArea_CASBoiler_InputPipe_FlowTransmitter1_Output,5,Variable
BoilersArea_CASBoiler_InputPipe_FlowTransmitter1_Output_Definition,6,Variable
BoilersArea_CASBoiler_InputPipe_FlowTransmitter1_Output_ValuePrecision,7,Variable
BoilersArea_CASBoiler_InputPipe_FlowTransmitter1_Output_InstrumentRange,8,Variable
BoilersArea_CASBoiler_InputPipe_FlowTransmitter1_Output_EURange,9,Variable
BoilersArea_CASBoiler_InputPipe_FlowTransmitter1_Output_EngineeringUnits,10,Variable
BoilersArea_CASBoiler_InputPipe_Valve,11,Object
BoilersArea_CASBoiler_InputPipe_Valve_Input,12,Variable
BoilersArea_CASBoiler_InputPipe_Valve_Input_Definition,13,Variable
BoilersArea_CASBoiler_InputPipe_Valve_Input_ValuePrecision,14,Variable
BoilersArea_CASBoiler_InputPipe_Valve_Input_InstrumentRange,15,Variable
BoilersArea_CASBoiler_InputPipe_Valve_Input_EURange,16,Variable
BoilersArea_CASBoiler_InputPipe_Valve_Input_EngineeringUnits,17,Variable
BoilersArea_CASBoiler_Drum,18,Object
BoilersArea_CASBoiler_Drum_LevelIndicator,19,Object
BoilersArea_CASBoiler_Drum_LevelIndicator_Output,20,Variable
BoilersArea_CASBoiler_Drum_LevelIndicator_Output_Definition,21,Variable
BoilersArea_CASBoiler_Drum_LevelIndicator_Output_ValuePrecision,22,Variable
BoilersArea_CASBoiler_Drum_LevelIndicator_Output_InstrumentRange,23,Variable
BoilersArea_CASBoiler_Drum_LevelIndicator_Output_EURange,24,Variable
BoilersArea_CASBoiler_Drum_LevelIndicator_Output_EngineeringUnits,25,Variable
BoilersArea_CASBoiler_OutputPipe,26,Object
BoilersArea_CASBoiler_OutputPipe_FlowTransmitter2,27,Object
BoilersArea_CASBoiler_OutputPipe_FlowTransmitter2_Output,28,Variable
BoilersArea_CASBoiler_OutputPipe_FlowTransmitter2_Output_Definition,29,Variable
BoilersArea_CASBoiler_OutputPipe_FlowTransmitter2_Output_ValuePrecision,30,Variable
BoilersArea_CASBoiler_OutputPipe_FlowTransmitter2_Output_InstrumentRange,31,Variable
BoilersArea_CASBoiler_OutputPipe_FlowTransmitter2_Output_EURange,32,Variable
BoilersArea_CASBoiler_OutputPipe_FlowTransmitter2_Output_EngineeringUnits,33,Variable
BoilersArea_CASBoiler_FlowController,34,Object
BoilersArea_CASBoiler_FlowController_Measurement,35,Variable
BoilersArea_CASBoiler_FlowController_SetPoint,36,Variable
BoilersArea_CASBoiler_FlowController_ControlOut,37,Variable
BoilersArea_CASBoiler_LevelController,38,Object
BoilersArea_CASBoiler_LevelController_Measurement,39,Variable
BoilersArea_CASBoiler_LevelController_SetPoint,40,Variable
BoilersArea_CASBoiler_LevelController_ControlOut,41,Variable
BoilersArea_CASBoiler_CustomController,42,Object
BoilersArea_CASBoiler_CustomController_Input1,43,Variable
BoilersArea_CASBoiler_CustomController_Input2,44,Variable
BoilersArea_CASBoiler_CustomController_Input3,45,Variable
BoilersArea_CASBoiler_CustomController_ControlOut,46,Variable
BoilersArea_CASBoiler_CustomController_DescriptionX,47,Variable
BoilersArea_CASBoiler_Simulation,48,Object
BoilersArea_CASBoiler_Simulation_CurrentState,49,Variable
BoilersArea_CASBoiler_Simulation_CurrentState_Id,50,Variable
BoilersArea_CASBoiler_Simulation_CurrentState_Name,51,Variable
BoilersArea_CASBoiler_Simulation_CurrentState_Number,52,Variable
BoilersArea_CASBoiler_Simulation_CurrentState_EffectiveDisplayName,53,Variable
BoilersArea_CASBoiler_Simulation_LastTransition,54,Variable
BoilersArea_CASBoiler_Simulation_LastTransition_Id,55,Variable
BoilersArea_CASBoiler_Simulation_LastTransition_Name,56,Variable
BoilersArea_CASBoiler_Simulation_LastTransition_Number,57,Variable
BoilersArea_CASBoiler_Simulation_LastTransition_TransitionTime,58,Variable
BoilersArea_CASBoiler_Simulation_LastTransition_EffectiveTransitionTime,59,Variable
BoilersArea_CASBoiler_Simulation_Deletable,60,Variable
BoilersArea_CASBoiler_Simulation_AutoDelete,61,Variable
BoilersArea_CASBoiler_Simulation_RecycleCount,62,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics,63,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_CreateSessionId,64,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_CreateClientName,65,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_InvocationCreationTime,66,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_LastTransitionTime,67,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_LastMethodCall,68,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_LastMethodSessionId,69,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_LastMethodInputArguments,70,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_LastMethodOutputArguments,71,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_LastMethodCallTime,72,Variable
BoilersArea_CASBoiler_Simulation_ProgramDiagnostics_LastMethodReturnStatus,73,Variable
